barrio,tipo_gral,anio,mes,franja_grupo,cantidad_crimenes
VILLA DEVOTO,Crimenes No Violentos,2019,12,2,23
VILLA DEVOTO,Crimenes No Violentos,2019,12,3,22
VILLA DEVOTO,Crimenes No Violentos,2019,12,4,35
VILLA DEVOTO,Crimenes No Violentos,2020,3,1,9
VILLA DEVOTO,Crimenes No Violentos,2020,3,2,34
VILLA DEVOTO,Crimenes No Violentos,2020,3,3,17
VILLA DEVOTO,Crimenes No Violentos,2020,3,4,20
VILLA DEVOTO,Crimenes No Violentos,2020,8,1,3
VILLA DEVOTO,Crimenes No Violentos,2020,8,2,19
VILLA DEVOTO,Crimenes No Violentos,2020,8,3,22
VILLA DEVOTO,Crimenes No Violentos,2020,8,4,14
VILLA DEVOTO,Crimenes No Violentos,2020,9,1,2
VILLA DEVOTO,Crimenes No Violentos,2020,9,2,15
VILLA DEVOTO,Crimenes No Violentos,2020,9,3,25
VILLA DEVOTO,Crimenes No Violentos,2020,9,4,9
VILLA DEVOTO,Crimenes No Violentos,2020,10,1,6
VILLA DEVOTO,Crimenes No Violentos,2020,10,2,36
VILLA DEVOTO,Crimenes No Violentos,2020,10,3,29
VILLA DEVOTO,Crimenes No Violentos,2020,10,4,17
VILLA DEVOTO,Crimenes No Violentos,2020,11,1,18
VILLA DEVOTO,Crimenes No Violentos,2020,11,2,26
VILLA DEVOTO,Crimenes No Violentos,2020,11,3,21
VILLA DEVOTO,Crimenes No Violentos,2020,11,4,17
VILLA DEVOTO,Crimenes No Violentos,2020,12,1,12
VILLA DEVOTO,Crimenes No Violentos,2020,12,2,22
VILLA DEVOTO,Crimenes No Violentos,2020,12,3,27
VILLA DEVOTO,Crimenes No Violentos,2020,12,4,26
VILLA DEVOTO,Crimenes No Violentos,2021,1,1,11
VILLA DEVOTO,Crimenes No Violentos,2021,1,2,39
VILLA DEVOTO,Crimenes No Violentos,2021,1,3,42
VILLA DEVOTO,Crimenes No Violentos,2021,1,4,22
VILLA DEVOTO,Crimenes No Violentos,2021,2,1,7
VILLA DEVOTO,Crimenes No Violentos,2021,2,2,44
VILLA DEVOTO,Crimenes No Violentos,2021,2,3,35
VILLA DEVOTO,Crimenes No Violentos,2021,2,4,27
VILLA DEVOTO,Crimenes No Violentos,2021,3,1,10
VILLA DEVOTO,Crimenes No Violentos,2021,3,2,55
VILLA DEVOTO,Crimenes No Violentos,2021,3,3,38
VILLA DEVOTO,Crimenes No Violentos,2021,3,4,22
VILLA DEVOTO,Crimenes No Violentos,2021,4,1,7
VILLA DEVOTO,Crimenes No Violentos,2021,4,2,31
VILLA DEVOTO,Crimenes No Violentos,2021,4,3,36
VILLA DEVOTO,Crimenes No Violentos,2021,4,4,15
VILLA DEVOTO,Crimenes No Violentos,2021,5,1,5
VILLA DEVOTO,Crimenes No Violentos,2021,5,2,33
VILLA DEVOTO,Crimenes No Violentos,2021,5,3,31
VILLA DEVOTO,Crimenes No Violentos,2021,5,4,24
VILLA DEVOTO,Crimenes No Violentos,2021,6,1,3
VILLA DEVOTO,Crimenes No Violentos,2021,6,2,17
VILLA DEVOTO,Crimenes No Violentos,2021,6,3,35
VILLA DEVOTO,Crimenes No Violentos,2021,6,4,27
VILLA DEVOTO,Crimenes No Violentos,2021,7,1,6
VILLA DEVOTO,Crimenes No Violentos,2021,7,2,34
VILLA DEVOTO,Crimenes No Violentos,2021,7,3,33
VILLA DEVOTO,Crimenes No Violentos,2021,7,4,25
VILLA DEVOTO,Crimenes No Violentos,2021,8,1,6
VILLA DEVOTO,Crimenes No Violentos,2021,8,2,26
VILLA DEVOTO,Crimenes No Violentos,2021,8,3,27
VILLA DEVOTO,Crimenes No Violentos,2021,8,4,22
VILLA DEVOTO,Crimenes No Violentos,2021,9,1,12
VILLA DEVOTO,Crimenes No Violentos,2021,9,2,32
VILLA DEVOTO,Crimenes No Violentos,2021,9,3,40
VILLA DEVOTO,Crimenes No Violentos,2021,9,4,31
VILLA DEVOTO,Crimenes No Violentos,2021,10,1,10
VILLA DEVOTO,Crimenes No Violentos,2021,10,2,34
VILLA DEVOTO,Crimenes No Violentos,2021,10,3,27
VILLA DEVOTO,Crimenes No Violentos,2021,10,4,25
VILLA DEVOTO,Crimenes No Violentos,2021,11,1,14
VILLA DEVOTO,Crimenes No Violentos,2021,11,2,34
VILLA DEVOTO,Crimenes No Violentos,2021,11,3,26
VILLA DEVOTO,Crimenes No Violentos,2021,11,4,30
VILLA DEVOTO,Crimenes No Violentos,2021,12,1,8
VILLA DEVOTO,Crimenes No Violentos,2021,12,2,36
VILLA DEVOTO,Crimenes No Violentos,2021,12,3,37
VILLA DEVOTO,Crimenes No Violentos,2021,12,4,34
VILLA DEVOTO,Crimenes No Violentos,2022,1,1,13
VILLA DEVOTO,Crimenes No Violentos,2022,1,2,58
VILLA DEVOTO,Crimenes No Violentos,2022,1,3,33
VILLA DEVOTO,Crimenes No Violentos,2022,1,4,36
VILLA DEVOTO,Crimenes No Violentos,2022,2,1,12
VILLA DEVOTO,Crimenes No Violentos,2022,2,2,31
VILLA DEVOTO,Crimenes No Violentos,2022,2,3,27
VILLA DEVOTO,Crimenes No Violentos,2022,2,4,38
VILLA DEVOTO,Crimenes No Violentos,2022,3,1,15
VILLA DEVOTO,Crimenes No Violentos,2022,3,2,44
VILLA DEVOTO,Crimenes No Violentos,2022,3,3,30
VILLA DEVOTO,Crimenes No Violentos,2022,3,4,36
VILLA DEVOTO,Crimenes No Violentos,2022,4,1,19
VILLA DEVOTO,Crimenes No Violentos,2022,4,2,49
VILLA DEVOTO,Crimenes No Violentos,2022,4,3,34
VILLA DEVOTO,Crimenes No Violentos,2022,4,4,33
VILLA DEVOTO,Crimenes No Violentos,2022,5,1,25
VILLA DEVOTO,Crimenes No Violentos,2022,5,2,51
VILLA DEVOTO,Crimenes No Violentos,2022,5,3,32
VILLA DEVOTO,Crimenes No Violentos,2022,5,4,34
VILLA DEVOTO,Crimenes No Violentos,2022,6,1,10
VILLA DEVOTO,Crimenes No Violentos,2022,6,2,39
VILLA DEVOTO,Crimenes No Violentos,2022,6,3,61
VILLA DEVOTO,Crimenes No Violentos,2022,6,4,35
VILLA DEVOTO,Crimenes No Violentos,2022,7,1,21
VILLA DEVOTO,Crimenes No Violentos,2022,7,2,50
VILLA DEVOTO,Crimenes No Violentos,2022,7,3,38
VILLA DEVOTO,Crimenes No Violentos,2022,7,4,48
VILLA DEVOTO,Crimenes No Violentos,2022,8,1,17
VILLA DEVOTO,Crimenes No Violentos,2022,8,2,59
VILLA DEVOTO,Crimenes No Violentos,2022,8,3,46
VILLA DEVOTO,Crimenes No Violentos,2022,8,4,48
VILLA DEVOTO,Crimenes No Violentos,2022,9,1,17
VILLA DEVOTO,Crimenes No Violentos,2022,9,2,56
VILLA DEVOTO,Crimenes No Violentos,2022,9,3,50
VILLA DEVOTO,Crimenes No Violentos,2022,9,4,37
VILLA DEVOTO,Crimenes No Violentos,2022,10,1,13
VILLA DEVOTO,Crimenes No Violentos,2022,10,2,42
VILLA DEVOTO,Crimenes No Violentos,2022,10,3,43
VILLA DEVOTO,Crimenes No Violentos,2022,10,4,45
VILLA DEVOTO,Crimenes No Violentos,2022,11,1,19
VILLA DEVOTO,Crimenes No Violentos,2022,11,2,68
VILLA DEVOTO,Crimenes No Violentos,2022,11,3,41
VILLA DEVOTO,Crimenes No Violentos,2022,11,4,51
VILLA DEVOTO,Crimenes No Violentos,2022,12,1,32
VILLA DEVOTO,Crimenes No Violentos,2022,12,2,67
VILLA DEVOTO,Crimenes No Violentos,2022,12,3,39
VILLA DEVOTO,Crimenes No Violentos,2022,12,4,54
VILLA DEVOTO,Crimenes Viales,2018,1,1,1
VILLA DEVOTO,Crimenes Viales,2018,1,2,7
VILLA DEVOTO,Crimenes Viales,2018,1,3,6
VILLA DEVOTO,Crimenes Viales,2018,1,4,1
VILLA DEVOTO,Crimenes Viales,2018,2,1,2
VILLA DEVOTO,Crimenes Viales,2018,2,2,5
VILLA DEVOTO,Crimenes Viales,2018,2,3,5
VILLA DEVOTO,Crimenes Viales,2018,2,4,4
VILLA DEVOTO,Crimenes Viales,2018,3,1,1
VILLA DEVOTO,Crimenes Viales,2018,3,2,3
VILLA DEVOTO,Crimenes Viales,2018,3,3,3
VILLA DEVOTO,Crimenes Viales,2018,3,4,4
VILLA DEVOTO,Crimenes Viales,2018,4,2,5
VILLA DEVOTO,Crimenes Viales,2018,4,4,1
VILLA DEVOTO,Crimenes Viales,2018,5,2,3
VILLA DEVOTO,Crimenes Viales,2018,5,3,3
VILLA DEVOTO,Crimenes Viales,2018,5,4,1
VILLA DEVOTO,Crimenes Viales,2018,6,1,1
VILLA DEVOTO,Crimenes Viales,2018,6,2,3
VILLA DEVOTO,Crimenes Viales,2018,6,3,3
VILLA DEVOTO,Crimenes Viales,2018,6,4,5
VILLA DEVOTO,Crimenes Viales,2018,7,2,2
VILLA DEVOTO,Crimenes Viales,2018,7,3,1
VILLA DEVOTO,Crimenes Viales,2018,7,4,4
VILLA DEVOTO,Crimenes Viales,2018,8,2,4
VILLA DEVOTO,Crimenes Viales,2018,8,3,10
VILLA DEVOTO,Crimenes Viales,2018,8,4,2
VILLA DEVOTO,Crimenes Viales,2018,9,1,2
VILLA DEVOTO,Crimenes Viales,2018,9,2,5
VILLA DEVOTO,Crimenes Viales,2018,9,3,3
VILLA DEVOTO,Crimenes Viales,2018,9,4,5
VILLA DEVOTO,Crimenes Viales,2018,10,2,8
VILLA DEVOTO,Crimenes Viales,2018,10,3,4
VILLA DEVOTO,Crimenes Viales,2018,10,4,6
VILLA DEVOTO,Crimenes Viales,2018,11,1,2
VILLA DEVOTO,Crimenes Viales,2018,11,2,4
VILLA DEVOTO,Crimenes Viales,2018,11,3,7
VILLA DEVOTO,Crimenes Viales,2018,11,4,5
VILLA DEVOTO,Crimenes Viales,2018,12,1,1
VILLA DEVOTO,Crimenes Viales,2018,12,2,5
VILLA DEVOTO,Crimenes Viales,2018,12,3,6
VILLA DEVOTO,Crimenes Viales,2018,12,4,8
VILLA DEVOTO,Crimenes Viales,2019,1,1,4
VILLA DEVOTO,Crimenes Viales,2019,1,2,6
VILLA DEVOTO,Crimenes Viales,2019,1,3,8
VILLA DEVOTO,Crimenes Viales,2019,1,4,1
VILLA DEVOTO,Crimenes Viales,2019,2,1,1
VILLA DEVOTO,Crimenes Viales,2019,2,2,2
VILLA DEVOTO,Crimenes Viales,2019,2,3,10
VILLA DEVOTO,Crimenes Viales,2019,2,4,6
VILLA DEVOTO,Crimenes Viales,2019,3,1,2
VILLA DEVOTO,Crimenes Viales,2019,3,2,8
VILLA DEVOTO,Crimenes Viales,2019,3,3,15
VILLA DEVOTO,Crimenes Viales,2019,3,4,6
VILLA DEVOTO,Crimenes Viales,2019,4,1,3
VILLA DEVOTO,Crimenes Viales,2019,4,2,8
VILLA DEVOTO,Crimenes Viales,2019,4,3,8
VILLA DEVOTO,Crimenes Viales,2019,4,4,2
VILLA DEVOTO,Crimenes Viales,2019,5,1,2
VILLA DEVOTO,Crimenes Viales,2019,5,2,5
VILLA DEVOTO,Crimenes Viales,2019,5,3,8
VILLA DEVOTO,Crimenes Viales,2019,5,4,5
VILLA DEVOTO,Crimenes Viales,2019,6,1,2
VILLA DEVOTO,Crimenes Viales,2019,6,2,12
VILLA DEVOTO,Crimenes Viales,2019,6,3,6
VILLA DEVOTO,Crimenes Viales,2019,6,4,8
VILLA DEVOTO,Crimenes Viales,2019,7,2,4
VILLA DEVOTO,Crimenes Viales,2019,7,3,13
VILLA DEVOTO,Crimenes Viales,2019,7,4,4
VILLA DEVOTO,Crimenes Viales,2019,8,1,1
VILLA DEVOTO,Crimenes Viales,2019,8,2,5
VILLA DEVOTO,Crimenes Viales,2019,8,3,11
VILLA DEVOTO,Crimenes Viales,2019,8,4,4
VILLA DEVOTO,Crimenes Viales,2019,9,1,3
VILLA DEVOTO,Crimenes Viales,2019,9,2,7
VILLA DEVOTO,Crimenes Viales,2019,9,3,10
VILLA DEVOTO,Crimenes Viales,2019,9,4,3
VILLA DEVOTO,Crimenes Viales,2019,10,2,6
VILLA DEVOTO,Crimenes Viales,2019,10,3,7
VILLA DEVOTO,Crimenes Viales,2019,10,4,6
VILLA DEVOTO,Crimenes Viales,2019,11,3,5
VILLA DEVOTO,Crimenes Viales,2019,11,4,4
VILLA DEVOTO,Crimenes Viales,2019,12,2,4
VILLA DEVOTO,Crimenes Viales,2019,12,3,6
VILLA DEVOTO,Crimenes Viales,2019,12,4,5
VILLA DEVOTO,Crimenes Viales,2020,3,1,1
VILLA DEVOTO,Crimenes Viales,2020,3,2,4
VILLA DEVOTO,Crimenes Viales,2020,3,3,7
VILLA DEVOTO,Crimenes Viales,2020,3,4,1
VILLA DEVOTO,Crimenes Viales,2020,8,2,2
VILLA DEVOTO,Crimenes Viales,2020,8,3,1
VILLA DEVOTO,Crimenes Viales,2020,8,4,3
VILLA DEVOTO,Crimenes Viales,2020,9,1,1
VILLA DEVOTO,Crimenes Viales,2020,9,2,4
VILLA DEVOTO,Crimenes Viales,2020,9,3,5
VILLA DEVOTO,Crimenes Viales,2020,9,4,1
VILLA DEVOTO,Crimenes Viales,2020,10,3,9
VILLA DEVOTO,Crimenes Viales,2020,10,4,3
VILLA DEVOTO,Crimenes Viales,2020,11,1,1
VILLA DEVOTO,Crimenes Viales,2020,11,2,3
VILLA DEVOTO,Crimenes Viales,2020,11,3,10
VILLA DEVOTO,Crimenes Viales,2020,11,4,7
VILLA DEVOTO,Crimenes Viales,2020,12,1,1
VILLA DEVOTO,Crimenes Viales,2020,12,2,6
VILLA DEVOTO,Crimenes Viales,2020,12,3,10
VILLA DEVOTO,Crimenes Viales,2020,12,4,2
VILLA DEVOTO,Crimenes Viales,2021,1,1,3
VILLA DEVOTO,Crimenes Viales,2021,1,3,6
VILLA DEVOTO,Crimenes Viales,2021,1,4,1
VILLA DEVOTO,Crimenes Viales,2021,2,1,3
VILLA DEVOTO,Crimenes Viales,2021,2,2,1
VILLA DEVOTO,Crimenes Viales,2021,2,3,1
VILLA DEVOTO,Crimenes Viales,2021,2,4,2
VILLA DEVOTO,Crimenes Viales,2021,3,1,2
VILLA DEVOTO,Crimenes Viales,2021,3,2,2
VILLA DEVOTO,Crimenes Viales,2021,3,3,12
VILLA DEVOTO,Crimenes Viales,2021,3,4,8
VILLA DEVOTO,Crimenes Viales,2021,4,2,4
VILLA DEVOTO,Crimenes Viales,2021,4,3,6
VILLA DEVOTO,Crimenes Viales,2021,4,4,3
VILLA DEVOTO,Crimenes Viales,2021,5,2,1
VILLA DEVOTO,Crimenes Viales,2021,5,3,1
VILLA DEVOTO,Crimenes Viales,2021,5,4,1
VILLA DEVOTO,Crimenes Viales,2021,6,3,11
VILLA DEVOTO,Crimenes Viales,2021,6,4,6
VILLA DEVOTO,Crimenes Viales,2021,7,2,2
VILLA DEVOTO,Crimenes Viales,2021,7,3,6
VILLA DEVOTO,Crimenes Viales,2021,7,4,7
VILLA DEVOTO,Crimenes Viales,2021,8,1,1
VILLA DEVOTO,Crimenes Viales,2021,8,2,11
VILLA DEVOTO,Crimenes Viales,2021,8,3,3
VILLA DEVOTO,Crimenes Viales,2021,8,4,8
VILLA DEVOTO,Crimenes Viales,2021,9,1,2
VILLA DEVOTO,Crimenes Viales,2021,9,2,3
VILLA DEVOTO,Crimenes Viales,2021,9,3,8
VILLA DEVOTO,Crimenes Viales,2021,9,4,4
VILLA DEVOTO,Crimenes Viales,2021,10,2,5
VILLA DEVOTO,Crimenes Viales,2021,10,3,2
VILLA DEVOTO,Crimenes Viales,2021,10,4,12
VILLA DEVOTO,Crimenes Viales,2021,11,1,1
VILLA DEVOTO,Crimenes Viales,2021,11,2,4
VILLA DEVOTO,Crimenes Viales,2021,11,3,7
VILLA DEVOTO,Crimenes Viales,2021,11,4,4
VILLA DEVOTO,Crimenes Viales,2021,12,1,2
VILLA DEVOTO,Crimenes Viales,2021,12,2,3
VILLA DEVOTO,Crimenes Viales,2021,12,3,8
VILLA DEVOTO,Crimenes Viales,2021,12,4,2
VILLA DEVOTO,Crimenes Viales,2022,1,2,2
VILLA DEVOTO,Crimenes Viales,2022,1,3,4
VILLA DEVOTO,Crimenes Viales,2022,1,4,2
VILLA DEVOTO,Crimenes Viales,2022,2,1,1
VILLA DEVOTO,Crimenes Viales,2022,2,2,5
VILLA DEVOTO,Crimenes Viales,2022,2,3,1
VILLA DEVOTO,Crimenes Viales,2022,2,4,5
VILLA DEVOTO,Crimenes Viales,2022,3,1,2
VILLA DEVOTO,Crimenes Viales,2022,3,2,8
VILLA DEVOTO,Crimenes Viales,2022,3,3,9
VILLA DEVOTO,Crimenes Viales,2022,3,4,7
VILLA DEVOTO,Crimenes Viales,2022,4,2,2
VILLA DEVOTO,Crimenes Viales,2022,4,3,8
VILLA DEVOTO,Crimenes Viales,2022,4,4,10
VILLA DEVOTO,Crimenes Viales,2022,5,1,1
VILLA DEVOTO,Crimenes Viales,2022,5,2,5
VILLA DEVOTO,Crimenes Viales,2022,5,3,4
VILLA DEVOTO,Crimenes Viales,2022,5,4,2
VILLA DEVOTO,Crimenes Viales,2022,6,1,3
VILLA DEVOTO,Crimenes Viales,2022,6,2,5
VILLA DEVOTO,Crimenes Viales,2022,6,3,14
VILLA DEVOTO,Crimenes Viales,2022,6,4,6
VILLA DEVOTO,Crimenes Viales,2022,7,1,1
VILLA DEVOTO,Crimenes Viales,2022,7,2,6
VILLA DEVOTO,Crimenes Viales,2022,7,3,5
VILLA DEVOTO,Crimenes Viales,2022,7,4,7
VILLA DEVOTO,Crimenes Viales,2022,8,1,3
VILLA DEVOTO,Crimenes Viales,2022,8,2,5
VILLA DEVOTO,Crimenes Viales,2022,8,3,2
VILLA DEVOTO,Crimenes Viales,2022,8,4,5
VILLA DEVOTO,Crimenes Viales,2022,9,2,8
VILLA DEVOTO,Crimenes Viales,2022,9,3,9
VILLA DEVOTO,Crimenes Viales,2022,9,4,6
VILLA DEVOTO,Crimenes Viales,2022,10,1,4
VILLA DEVOTO,Crimenes Viales,2022,10,2,8
VILLA DEVOTO,Crimenes Viales,2022,10,3,13
VILLA DEVOTO,Crimenes Viales,2022,10,4,3
VILLA DEVOTO,Crimenes Viales,2022,11,1,1
VILLA DEVOTO,Crimenes Viales,2022,11,2,11
VILLA DEVOTO,Crimenes Viales,2022,11,3,13
VILLA DEVOTO,Crimenes Viales,2022,11,4,4
VILLA DEVOTO,Crimenes Viales,2022,12,1,2
VILLA DEVOTO,Crimenes Viales,2022,12,2,10
VILLA DEVOTO,Crimenes Viales,2022,12,3,7
VILLA DEVOTO,Crimenes Viales,2022,12,4,3
VILLA DEVOTO,Crimenes Violentos,2018,1,1,6
VILLA DEVOTO,Crimenes Violentos,2018,1,2,9
VILLA DEVOTO,Crimenes Violentos,2018,1,3,15
VILLA DEVOTO,Crimenes Violentos,2018,1,4,22
VILLA DEVOTO,Crimenes Violentos,2018,2,1,9
VILLA DEVOTO,Crimenes Violentos,2018,2,2,12
VILLA DEVOTO,Crimenes Violentos,2018,2,3,14
VILLA DEVOTO,Crimenes Violentos,2018,2,4,19
VILLA DEVOTO,Crimenes Violentos,2018,3,1,7
VILLA DEVOTO,Crimenes Violentos,2018,3,2,7
VILLA DEVOTO,Crimenes Violentos,2018,3,3,24
VILLA DEVOTO,Crimenes Violentos,2018,3,4,21
VILLA DEVOTO,Crimenes Violentos,2018,4,1,6
VILLA DEVOTO,Crimenes Violentos,2018,4,2,2
VILLA DEVOTO,Crimenes Violentos,2018,4,3,17
VILLA DEVOTO,Crimenes Violentos,2018,4,4,11
VILLA DEVOTO,Crimenes Violentos,2018,5,1,6
VILLA DEVOTO,Crimenes Violentos,2018,5,2,8
VILLA DEVOTO,Crimenes Violentos,2018,5,3,14
VILLA DEVOTO,Crimenes Violentos,2018,5,4,19
VILLA DEVOTO,Crimenes Violentos,2018,6,1,9
VILLA DEVOTO,Crimenes Violentos,2018,6,2,5
VILLA DEVOTO,Crimenes Violentos,2018,6,3,14
VILLA DEVOTO,Crimenes Violentos,2018,6,4,12
VILLA DEVOTO,Crimenes Violentos,2018,7,1,6
VILLA DEVOTO,Crimenes Violentos,2018,7,2,6
VILLA DEVOTO,Crimenes Violentos,2018,7,3,14
VILLA DEVOTO,Crimenes Violentos,2018,7,4,16
VILLA DEVOTO,Crimenes Violentos,2018,8,1,3
VILLA DEVOTO,Crimenes Violentos,2018,8,2,9
VILLA DEVOTO,Crimenes Violentos,2018,8,3,22
VILLA DEVOTO,Crimenes Violentos,2018,8,4,21
VILLA DEVOTO,Crimenes Violentos,2018,9,1,6
VILLA DEVOTO,Crimenes Violentos,2018,9,2,3
VILLA DEVOTO,Crimenes Violentos,2018,9,3,11
VILLA DEVOTO,Crimenes Violentos,2018,9,4,12
VILLA DEVOTO,Crimenes Violentos,2018,10,1,7
VILLA DEVOTO,Crimenes Violentos,2018,10,2,8
VILLA DEVOTO,Crimenes Violentos,2018,10,3,8
VILLA DEVOTO,Crimenes Violentos,2018,10,4,9
VILLA DEVOTO,Crimenes Violentos,2018,11,1,6
VILLA DEVOTO,Crimenes Violentos,2018,11,2,11
VILLA DEVOTO,Crimenes Violentos,2018,11,3,19
VILLA DEVOTO,Crimenes Violentos,2018,11,4,32
VILLA DEVOTO,Crimenes Violentos,2018,12,1,8
VILLA DEVOTO,Crimenes Violentos,2018,12,2,14
VILLA DEVOTO,Crimenes Violentos,2018,12,3,19
VILLA DEVOTO,Crimenes Violentos,2018,12,4,12
VILLA DEVOTO,Crimenes Violentos,2019,1,1,10
VILLA DEVOTO,Crimenes Violentos,2019,1,2,6
VILLA DEVOTO,Crimenes Violentos,2019,1,3,15
VILLA DEVOTO,Crimenes Violentos,2019,1,4,32
VILLA DEVOTO,Crimenes Violentos,2019,2,1,11
VILLA DEVOTO,Crimenes Violentos,2019,2,2,9
VILLA DEVOTO,Crimenes Violentos,2019,2,3,13
VILLA DEVOTO,Crimenes Violentos,2019,2,4,15
VILLA DEVOTO,Crimenes Violentos,2019,3,1,12
VILLA DEVOTO,Crimenes Violentos,2019,3,2,22
VILLA DEVOTO,Crimenes Violentos,2019,3,3,25
VILLA DEVOTO,Crimenes Violentos,2019,3,4,17
VILLA DEVOTO,Crimenes Violentos,2019,4,1,9
VILLA DEVOTO,Crimenes Violentos,2019,4,2,9
VILLA DEVOTO,Crimenes Violentos,2019,4,3,18
VILLA DEVOTO,Crimenes Violentos,2019,4,4,26
VILLA DEVOTO,Crimenes Violentos,2019,5,1,7
VILLA DEVOTO,Crimenes Violentos,2019,5,2,5
VILLA DEVOTO,Crimenes Violentos,2019,5,3,8
VILLA DEVOTO,Crimenes Violentos,2019,5,4,17
VILLA DEVOTO,Crimenes Violentos,2019,6,1,4
VILLA DEVOTO,Crimenes Violentos,2019,6,2,12
VILLA DEVOTO,Crimenes Violentos,2019,6,3,11
VILLA DEVOTO,Crimenes Violentos,2019,6,4,12
VILLA DEVOTO,Crimenes Violentos,2019,7,1,3
VILLA DEVOTO,Crimenes Violentos,2019,7,2,5
VILLA DEVOTO,Crimenes Violentos,2019,7,3,13
VILLA DEVOTO,Crimenes Violentos,2019,7,4,15
VILLA DEVOTO,Crimenes Violentos,2019,8,1,4
VILLA DEVOTO,Crimenes Violentos,2019,8,2,11
VILLA DEVOTO,Crimenes Violentos,2019,8,3,28
VILLA DEVOTO,Crimenes Violentos,2019,8,4,13
VILLA DEVOTO,Crimenes Violentos,2019,9,1,9
VILLA DEVOTO,Crimenes Violentos,2019,9,2,6
VILLA DEVOTO,Crimenes Violentos,2019,9,3,31
VILLA DEVOTO,Crimenes Violentos,2019,9,4,18
VILLA DEVOTO,Crimenes Violentos,2019,10,1,10
VILLA DEVOTO,Crimenes Violentos,2019,10,2,9
VILLA DEVOTO,Crimenes Violentos,2019,10,3,11
VILLA DEVOTO,Crimenes Violentos,2019,10,4,14
VILLA DEVOTO,Crimenes Violentos,2019,11,1,12
VILLA DEVOTO,Crimenes Violentos,2019,11,2,15
VILLA DEVOTO,Crimenes Violentos,2019,11,3,8
VILLA DEVOTO,Crimenes Violentos,2019,11,4,17
VILLA DEVOTO,Crimenes Violentos,2019,12,1,7
VILLA DEVOTO,Crimenes Violentos,2019,12,2,13
VILLA DEVOTO,Crimenes Violentos,2019,12,3,17
VILLA DEVOTO,Crimenes Violentos,2019,12,4,11
VILLA DEVOTO,Crimenes Violentos,2020,3,1,9
VILLA DEVOTO,Crimenes Violentos,2020,3,2,6
VILLA DEVOTO,Crimenes Violentos,2020,3,3,10
VILLA DEVOTO,Crimenes Violentos,2020,3,4,17
VILLA DEVOTO,Crimenes Violentos,2020,8,1,6
VILLA DEVOTO,Crimenes Violentos,2020,8,2,2
VILLA DEVOTO,Crimenes Violentos,2020,8,3,12
VILLA DEVOTO,Crimenes Violentos,2020,8,4,13
VILLA DEVOTO,Crimenes Violentos,2020,9,1,7
VILLA DEVOTO,Crimenes Violentos,2020,9,2,4
VILLA DEVOTO,Crimenes Violentos,2020,9,3,11
VILLA DEVOTO,Crimenes Violentos,2020,9,4,11
VILLA DEVOTO,Crimenes Violentos,2020,10,1,2
VILLA DEVOTO,Crimenes Violentos,2020,10,2,7
VILLA DEVOTO,Crimenes Violentos,2020,10,3,10
VILLA DEVOTO,Crimenes Violentos,2020,10,4,8
VILLA DEVOTO,Crimenes Violentos,2020,11,1,4
VILLA DEVOTO,Crimenes Violentos,2020,11,2,6
VILLA DEVOTO,Crimenes Violentos,2020,11,3,11
VILLA DEVOTO,Crimenes Violentos,2020,11,4,13
VILLA DEVOTO,Crimenes Violentos,2020,12,1,2
VILLA DEVOTO,Crimenes Violentos,2020,12,2,6
VILLA DEVOTO,Crimenes Violentos,2020,12,3,12
VILLA DEVOTO,Crimenes Violentos,2020,12,4,10
VILLA DEVOTO,Crimenes Violentos,2021,1,1,2
VILLA DEVOTO,Crimenes Violentos,2021,1,3,15
VILLA DEVOTO,Crimenes Violentos,2021,1,4,17
VILLA DEVOTO,Crimenes Violentos,2021,2,1,9
VILLA DEVOTO,Crimenes Violentos,2021,2,2,4
VILLA DEVOTO,Crimenes Violentos,2021,2,3,7
VILLA DEVOTO,Crimenes Violentos,2021,2,4,12
VILLA DEVOTO,Crimenes Violentos,2021,3,1,7
VILLA DEVOTO,Crimenes Violentos,2021,3,2,14
VILLA DEVOTO,Crimenes Violentos,2021,3,3,20
VILLA DEVOTO,Crimenes Violentos,2021,3,4,6
VILLA DEVOTO,Crimenes Violentos,2021,4,1,4
VILLA DEVOTO,Crimenes Violentos,2021,4,2,10
VILLA DEVOTO,Crimenes Violentos,2021,4,3,16
VILLA DEVOTO,Crimenes Violentos,2021,4,4,12
VILLA DEVOTO,Crimenes Violentos,2021,5,1,4
VILLA DEVOTO,Crimenes Violentos,2021,5,2,6
VILLA DEVOTO,Crimenes Violentos,2021,5,3,5
VILLA DEVOTO,Crimenes Violentos,2021,5,4,18
VILLA DEVOTO,Crimenes Violentos,2021,6,1,4
VILLA DEVOTO,Crimenes Violentos,2021,6,2,4
VILLA DEVOTO,Crimenes Violentos,2021,6,3,14
VILLA DEVOTO,Crimenes Violentos,2021,6,4,7
VILLA DEVOTO,Crimenes Violentos,2021,7,1,10
VILLA DEVOTO,Crimenes Violentos,2021,7,2,7
VILLA DEVOTO,Crimenes Violentos,2021,7,3,17
VILLA DEVOTO,Crimenes Violentos,2021,7,4,9
VILLA DEVOTO,Crimenes Violentos,2021,8,1,5
VILLA DEVOTO,Crimenes Violentos,2021,8,2,8
VILLA DEVOTO,Crimenes Violentos,2021,8,3,12
VILLA DEVOTO,Crimenes Violentos,2021,8,4,10
VILLA DEVOTO,Crimenes Violentos,2021,9,1,5
